"collection_id","reference","player_name","team_name","card_type","card_sub_type","season","image_url","is_rookie_card","rarity","serial_number","numbering","base_card_id","is_variant","variants"
"1","194","Zakaria Aboukhlal","Toulouse FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","195","Vincent Sierro","Toulouse FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","196","Gabriel Suazo","Toulouse FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","197","Cristian Cásseres Jr.","Toulouse FC","Spéciale","Base","2023/24","","FALSE","Unique","","1/1","","FALSE",""
"1","198","Aron Dønnum","Toulouse FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","199","Guillaume Restes","Toulouse FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","200","Rasmus Nicolaisen","Toulouse FC","Spéciale","Base","2023/24","","TRUE","Unique","","1/1","","FALSE",""
"1","201","Myron Boadu  ","AS Monaco  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","202","Bilal Boutobba  ","Clermont Foot 63  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","203","Formose Mendy  ","FC Lorient  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","204","Benjamin Tetteh  ","FC Metz  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","205","Marquinos  ","FC Nantes  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","206","Nabil Alioui  ","Havre AC  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","207","Hákon Arnar Haraldsson  ","LOSC Lille  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","208","Joris Chotard  ","Montpellier Hérault SC  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","209","Marcin Bułka  ","OGC Nice  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","210","Ismaïla Sarr  ","Olympique de Marseille  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","211","Johann Lepenant  ","Olympique Lyonnais  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","212","Warren Zaïre-Emery  ","Paris Saint-Germain  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","213","Morgan Guilavogui  ","RC Lens  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","214","Dilane Bakwa  ","RC Strasbourg Alsace  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","215","Mahdi Camara  ","Stade Brestois 29  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","216","Reda Khadra  ","Stade de Reims  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","217","Arnaud Kalimuendo  ","Stade Rennais FC  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","218","Thijs Dallinga  ","Toulouse FC  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","219","Habib Diarra  ","RC Strasbourg Alsace  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","220","Maxence Caqueret  ","Olympique Lyonnais  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
"1","221","Teddy Teuma  ","Stade de Reims  ","Spéciale","Breakthrough","2023/24","","TRUE  ","Unique","","1/1","","FALSE",""
"1","222","Désiré Doué  ","Stade Rennais FC  ","Spéciale","Breakthrough","2023/24","","FALSE  ","Unique","","1/1","","FALSE",""
